"ID","EMAX","EC50","KOUT","HILL","MICBL","k20","k23","k32","vc"
"32",6.08239233292466,183.077107873681,0.0187104487733408,3.74443887689288,13.8995345733128,0.181332311426582,0.963174499699114,0.0622529182065779,30.2489444870928
"33",10.2929367807904,97.3207564628551,0.0274263839150174,3.15474790587361,14.9539878331125,0.40985767057915,0.295889584570309,0.0269099026413208,64.7601049874271
"34",11.1594467851533,124.012294740124,0.0249563797581889,3.16188629591158,9.30772945005447,0.292675505496672,0.21632230209218,0.0208967358731032,74.5739017149533
"35",9.81908410138727,304.484387812195,0.0261157520665503,3.7126529477065,20.8291681949049,0.170669992152757,0.959605659430676,0.0461972064119798,18.6341187536983
"36",10.4101382282343,193.325098837835,0.0185576864914223,3.24723020777242,24.7321941130795,0.17001241844686,0.692720230917378,0.0356012820070806,27.4073950545937
"37",9.30576432188858,86.3355087793668,0.0166684354853003,3.17884965397356,13.3852619351819,0.449515286294244,0.5053705159422,0.054252223232274,50.1538330403083
"38",20.7053796255207,96.5032413229304,0.0339417283799189,3.49576148068664,5.41273293178529,0.216853798810367,0.315600029554805,0.0579911342508996,73.8058610448865
"39",25.2267913728107,59.9516317741885,0.0196985505717525,3.18845520347932,8.15454849274829,0.243578638140776,0.379157265048777,0.045225506528278,75.1620909277684
"40",7.88507518406155,112.899895685913,0.0334342345858497,3.30014276884575,19.5943245203234,0.364861869670195,0.346402616610711,0.0403332866973275,66.4906822858535
"41",14.6370859630066,83.6297794411414,0.020231763678667,3.97169473360061,7.39041503565386,0.170036716029317,0.465319603799502,0.0687110073888192,68.953295477536
"42",16.7753502348178,110.226568565548,0.0184953697022739,3.63322134474637,11.600530654192,0.0634694891611454,0.480191990975029,0.0606389786432318,59.7637401773858
"43",10.0044190226276,100.860748973026,0.0178617464261488,3.16192332859483,28.5714085656218,0.185069941224926,0.357325884724163,0.0361136419402734,65.6530288854282
"44",17.82088073175,98.0010787032209,0.0183268289740279,3.66808661604772,25.3938102726825,0.0926461132921029,0.451438455819011,0.0687308044826951,61.2341868222098
"45",9.31581499166043,84.2865761234734,0.0167717377600776,3.15027221280773,3.63264405122027,0.138181066116724,0.322217381339586,0.0450495301335076,80.0451471778293
"46",12.3869078201553,95.3468924307942,0.0307687287498794,3.35452339557533,21.4406360262074,0.296765308196132,0.380272572730815,0.0438647200207325,63.5452691315062
"47",6.30776011556763,70.645251682207,0.0137693716696905,3.14132766302021,16.8507173005491,0.278984934729871,0.497399007116409,0.0627789869417657,55.7005392646218
"48",7.4510207822062,194.282355630088,0.0188467290692145,3.89815406966794,17.0102120311931,0.149638603681319,1.02572455048829,0.0845983391339877,27.9343532903329
"49",7.94487269682224,86.2833886195439,0.0166642473667883,3.16313666979754,25.9341628104448,0.305847896166553,0.383448007329443,0.0426519130792211,58.9735632871817
"50",22.9309322966818,89.9760328157534,0.0299516644414139,3.44680355288415,15.2895739139058,0.224180770811453,0.39111950269273,0.0624057120652308,63.0074769476837
"51",15.2330642832849,234.749063564052,0.0236606849152795,3.51064148452356,10.6374923107214,0.101496431452802,1.14335974356905,0.038380577073776,18.9456968819
"52",9.70179083093519,90.5428618082838,0.0204618137467088,3.18195052209721,15.9716193340719,0.542932151667284,0.417290088875124,0.0323661858446941,46.7271819021982
"53",23.8762861621692,87.9712541277241,0.0246160195577835,3.15818345634003,11.9982854300179,0.203626075964128,0.282682383154981,0.0380551178014883,83.0059784809156
"54",7.71379451100144,76.7443386125227,0.0148218003485287,3.07710941521188,17.6636009169742,0.278999556951463,0.42373737645006,0.0477049397710717,57.3356830994775
"55",12.6215927504879,94.613345691362,0.0256214117940278,3.16423637592497,14.4378962526098,0.417591299889178,0.288051677603015,0.0339033671113158,77.1963744168618
"56",7.1101557956367,84.0988326517553,0.0158042375288293,3.21025470011264,26.4745170250535,0.259520751433975,0.345937322335619,0.0505632931985057,80.6572584387853
"57",15.3631995492257,75.019584690105,0.0156708347982646,2.75543376721956,23.1297938060015,0.198596428064887,0.259374256451844,0.0335133940515968,79.4754478675264
"58",19.2535334449752,89.5646985064552,0.0182728215444649,2.98401381931906,27.5570084564388,0.197393245158968,0.223854727932446,0.0407856163086894,100.377779485522
"59",8.39699229926386,167.976064217413,0.0194026375755467,3.49312535708669,3.5347605580464,0.114825712733589,0.523071106870548,0.0549290017299036,47.1585304923014
"60",9.17768030330468,90.0578083478992,0.0236149841896625,3.14782987596462,20.4904066575691,0.158917162978354,0.153060974887867,0.0322436713750891,136.605380553736
"61",6.85700092498424,209.173145833177,0.0294354363306318,5.7837648298034,27.7096921643242,0.117778039188492,1.29452480451668,0.121028139501491,27.166127871267
"62",13.0936971439326,62.8321567576487,0.0162107204580362,2.94086484480999,12.713218679186,0.234120050227177,0.34577509968854,0.0433696751291863,68.277945360939
"63",13.3151303691711,77.5700297233225,0.0177156131941726,3.33354126529044,27.0497000636533,0.0769611855168134,0.230070430980098,0.0711841323912158,123.146404911357
"64",7.28164704405105,185.92541875999,0.0171136726184298,3.3555860625858,14.6134951608256,0.10381473481297,1.22439578254339,0.0278144160111725,19.9928319182011
"65",12.4527038874696,81.3636796607512,0.028290584767615,3.3998703898715,20.6640429594554,0.565701288517991,0.608674511433008,0.0468672451213908,42.925385833179
"66",7.241258026323,135.75314305808,0.0291198620889872,3.4143399035948,15.0812828228809,0.306713778114213,0.39984073992582,0.042873445093925,56.2779981574439
"67",18.9384458153877,112.301493112812,0.0216025967278344,3.0447092627295,19.6132631795481,0.266956293933998,0.306250445866731,0.0355619143593694,61.4665531226886
"68",8.2103102563613,84.246498151449,0.0147876945606123,3.0428850619476,27.2809528708458,0.423457768158968,0.379616976958352,0.0349696024795971,53.2185861996882
"69",7.97857044894825,227.447770568925,0.0259032984652762,3.51822282017468,20.4954994455911,0.244494616616013,0.803941511562713,0.0334784392128619,23.3365408071926
"70",15.4283174639034,111.09823005408,0.0225518311855818,3.92239287286372,27.9292738670483,0.248560609695666,0.586693591448302,0.0769091790038824,48.5850584930677
"71",10.8849744201151,115.499338007433,0.0186765969456782,3.57706556916841,14.2164377593435,0.0953052025692787,0.397469909104301,0.0759895747876578,67.0748762462577
"72",18.3458026693734,143.025124284206,0.0294313240682649,3.58557902201253,8.03229245031253,0.162650591458231,0.522952056836597,0.0454432665874197,44.434957126668
"73",11.2757254361652,63.3650979005668,0.0158503811123988,2.91801840321603,17.7457515117712,0.0727893784615027,0.175207396397513,0.0383127636057746,125.933862682417
"74",11.089400028381,186.27252708243,0.0186651729669986,3.36180499983696,17.0717084743083,0.123707618099944,1.22833793665541,0.0533792298785465,19.9166984402697
"75",27.0903888648562,98.016201505328,0.0212162102358003,3.0448290631449,20.5835784003139,0.0871614461015419,0.3744462744344,0.0350635478246568,73.060222911075
"76",17.7980912115911,77.1310823614521,0.0258569195397478,3.51174159408549,4.01321401586756,0.276261791059989,0.401603352582121,0.0552859312813194,68.3183103412139
"77",16.0601199305324,161.461822627998,0.0208092163979349,3.04920606272325,17.7683074916713,0.194250770571888,0.513417597865412,0.0226631533045439,37.2202338580453
"78",8.10885311770074,94.9810720620997,0.0188182207876726,3.57174713877073,5.69162785401568,0.354450767102839,0.56122154840077,0.085471844056563,54.7730713992494
"79",9.47781549667561,126.700845188515,0.0192461692088848,3.70975580056293,24.808696036227,0.156185475435714,0.506498565343791,0.060734883029474,52.1155844336667
"80",11.5207233242768,80.3443644102192,0.0260988172999449,3.20808068657516,7.44095089100301,0.527021688979881,0.426888680545803,0.0362909231377988,48.6785916684865
"81",7.00351626525946,153.771078403924,0.0168923444503816,3.44065756199786,3.39638251625001,0.109739323929698,0.99193682703752,0.0583334123072789,28.464204434903
"82",10.6056420583971,68.6309899633757,0.0254884518825874,3.40904862009004,5.95983967324719,0.342516453331059,0.379558303882813,0.0492887755345667,66.7201119835851
"83",10.6119414596005,108.507743319356,0.0209085869118776,3.54489551204207,9.77368458546698,0.22965827963011,0.78470262201046,0.0445039990986393,32.6638203165547
"84",12.3540335724244,83.74244657752,0.0281364611649684,3.37100382603272,21.9845363711938,0.377423282826688,0.525218479514522,0.0384328505863853,46.980726404327
"85",13.2105460934122,146.541178770457,0.0187982501609096,2.78009117755321,15.1569294938818,0.157530384426412,0.819043073856669,0.0366064943825274,22.597132453807
"86",7.6633594777442,275.316754116696,0.0199909860168593,3.66002896253191,13.7004947341047,0.124189615790946,1.41794583179038,0.0470854894843017,15.156946633631
"87",15.6612287695187,65.8030193110505,0.0251973008486717,3.29879073264986,8.63153124740347,0.237675910408818,0.297751092397597,0.044812972056424,89.4969756191559
"88",9.63831767283567,85.2118130215592,0.0173533385154366,3.13261944463977,14.8884963369928,0.19744272927831,0.317383289982117,0.0408978205902423,69.667870632346
"89",10.8274333106959,68.7610796644093,0.0187631464057462,3.55449805190901,6.28766641719267,0.238868186136409,0.423973267639404,0.0711759188417062,75.5434511150027
"90",15.1648742461978,125.464342318964,0.0166458529310838,3.033717298106,15.1573390983976,0.10783838960651,0.30525082903841,0.0441955456851537,70.8019306223759
"91",12.7987759678371,97.6027838559139,0.0206696998524902,3.56703433318052,7.23370196903124,0.144084090844318,0.580021985500514,0.0660307861735667,45.325678110614
"92",12.6091713450048,56.805255213256,0.0168019200835773,3.51459706518703,22.0578212980181,0.298448584402041,0.504390529814862,0.0873910826586473,60.3514114565356
"93",9.36547031306679,139.924751935289,0.0188005771087152,3.51787092436681,24.5886126840487,0.124368117976682,0.635386941082491,0.0500190775694938,41.7802303920412
"94",12.2760763525443,115.555365859775,0.0254191636950703,3.47208132360189,10.7149780038744,0.318302783084662,0.923314167525748,0.034455823867225,27.7003601157895
"95",11.8642605282691,155.959375373746,0.0228485625705749,3.30692905232238,19.1952870842069,0.132995184589362,0.319825091225425,0.0369703881893033,68.495544089372
"96",5.23035771667678,155.230772569104,0.0145790743324265,3.53354288271015,21.8905051266775,0.137475825277052,0.74817599174091,0.0905368533326218,40.8539920237021
"97",16.4980620335301,100.078479076075,0.0215860737211593,3.24781115427643,16.6629353715107,0.275054907100892,0.394981701469479,0.0472966037319074,57.2036654697676
"98",8.17940827486858,108.95982309662,0.0128734125761329,2.960097879112,25.9947775774635,0.193576507436408,0.185833390940711,0.0232470174850708,88.2647551904178
"99",11.492847252908,65.9903893392075,0.0200658596317311,3.6654270294913,20.0955446171574,0.311326446708104,0.496804136614221,0.067971399989158,58.1243524332545
"100",6.88326241240542,80.1034638104062,0.025877406652445,3.19924649942778,13.1972104636952,0.987695037984479,0.478665583962335,0.0353680417930246,49.8383379633466
